thread_id,n_bins,auc_M_base,M_final_base,peak_M_base,peak_t_base,runs_base,veracity_bucket
553538304332017665,335,2180.55,6.55,6.55,6.5,20,unverified
553538456207777792,6,10.925,2.5,2.5,1.75,20,unverified
553538483474534400,63,146.275,2.65,2.65,17.4,20,unverified
553538523266318336,6,12.3,2.8,2.8,1.8,20,unverified
553538559609942017,235,990.6,4.45,4.45,20.75,20,unverified
553538939076624384,30,147.05,5.7,5.7,12.1,20,unverified
553538939454509056,2,2.05,2.5,2.5,0.75,20,unverified
553539373707186176,753,3079.9,4.45,4.45,161.4,20,unverified
553539504146231298,57,377.225,6.75,6.75,0.8,20,unverified
553539631149756416,24,147.5,8.15,8.15,19.4,20,unverified
553539778088816641,8,38.05,6.4,6.4,4.25,20,unverified
553540131756732416,1904,6499.9,4.05,4.05,1158.3,20,unverified
553540355317334016,430,790.475,2.3,2.3,194.1,20,unverified
553540381187780609,1661,4050.55,3.0,3.0,918.75,20,unverified
553540478403366912,10,29.525,4.1,4.1,6.0,20,unverified
553540580912156672,368,1578.8,5.7,5.7,234.7,20,unverified
553540617540624385,362,1530.2,4.3,4.3,17.95,20,false
553540719714271233,21,79.275,4.65,4.65,11.15,20,unverified
553540739058376704,32,95.775,4.45,4.45,25.9,20,false
553540872986705920,11,28.1,3.45,3.45,5.2,20,unverified
553540934118694912,5,23.15,6.0,6.0,0.95,20,unverified
553541601482784768,5,10.3,3.05,3.05,2.1,20,unverified
553541676229472256,2,5.8,6.55,6.55,0.9,20,false
553541776854634496,224,1153.875,5.3,5.3,25.9,20,unverified
553541838494515200,75,314.65,4.6,4.6,14.25,20,unverified
553541988490825728,11,35.55,3.95,3.95,4.0,20,false
553542208214036480,1,2.75,2.75,2.75,0.0,20,unverified
553542235661553665,4,5.5,2.0,2.0,0.6,20,false
553542245966958592,31,96.35,4.45,4.45,21.85,20,unverified
553542282100871168,7,25.25,4.7,4.7,3.0,20,unverified
553542337553764352,143,675.2,5.2,5.2,59.3,20,unverified
553542417673367552,9,15.075,2.25,2.25,3.0,20,unverified
553542442373619712,235,875.8,3.75,3.75,1.9,20,false
553542516772175873,13,74.575,7.3,7.3,6.1,20,unverified
553542565593878528,50,292.0,6.2,6.2,11.05,20,false
553542628097019904,25,70.825,3.3,3.3,7.0,20,unverified
553542784800792577,590,5162.925,8.95,8.95,80.35,20,unverified
553543032642220033,376,636.65,2.05,2.05,132.0,20,unverified
553543144172969984,85,367.65,5.05,5.05,24.2,20,unverified
553543319423553537,33,158.1,6.4,6.4,21.95,20,unverified
553543369604210689,8,27.6,5.3,5.3,5.35,20,unverified
553543395017510912,99,305.275,3.4,3.4,27.8,20,unverified
553543467427577858,2245,3569.4,2.05,2.05,947.7,20,unverified
553543939517874176,35,160.75,6.7,6.7,24.75,20,unverified
553544039241224194,668,3489.225,5.6,5.6,238.0,20,unverified
553544078768766977,24,65.325,3.3,3.3,10.1,20,unverified
553544252563935234,605,3099.275,5.45,5.45,187.15,20,false
553544266526760960,29,52.05,2.25,2.25,10.4,20,unverified
553544336475168769,65,83.35,1.6,1.6,19.2,20,unverified
553544419602104320,3,6.6,4.5,4.5,1.75,20,false
553544566042009600,13,16.2,1.35,1.35,0.0,20,unverified
553544694765215745,2,1.725,2.15,2.15,0.55,20,unverified
553545000110538753,1587,5043.125,4.3,4.3,1167.5,20,unverified
553545384069328896,57,89.4,3.55,3.55,45.15,20,unverified
553545386082979841,23,126.575,5.9,5.9,2.8,20,unverified
553545782050045952,54,163.625,3.45,3.45,17.3,20,unverified
553545857304629248,12,19.975,2.4,2.4,5.75,20,unverified
553545906155712512,7,26.65,5.2,5.2,3.65,20,unverified
553546029212389376,114,297.675,3.1,3.1,51.75,20,false
553546063752478722,4,11.675,4.55,4.55,1.75,20,false
553546292748898304,1271,6856.225,6.8,6.8,747.3,20,unverified
553546551709409280,821,3547.75,4.35,4.35,11.75,20,unverified
553546679161745408,30,66.1,2.8,2.8,13.05,20,unverified
553546878902861825,53,153.825,3.8,3.8,31.7,20,unverified
553546967281061888,119,332.3,3.05,3.05,25.4,20,unverified
553547270264979456,5,21.425,6.55,6.55,3.65,20,unverified
553547637832843264,558,3027.2,5.45,5.45,3.35,20,unverified
553547659404148736,118,617.6,5.7,5.7,34.7,20,unverified
553547836517007360,4,16.975,5.95,5.95,1.1,20,unverified
553548404102414337,547,982.225,2.35,2.35,265.35,20,unverified
553548440563908611,24,57.35,5.3,5.3,20.75,20,unverified
553548487225532416,72,206.75,5.0,5.0,68.8,20,unverified
553548567420628992,13,37.4,4.05,4.05,7.55,20,false
553549680538578944,89,245.075,4.1,4.1,69.55,20,unverified
553549686129561600,28,78.625,4.55,4.55,19.65,20,false
553550030553243650,7,26.65,4.55,4.55,0.8,20,unverified
553550301886955520,2,4.125,4.4,4.4,0.45,20,false
553550448154910720,49,82.9,2.0,2.0,13.2,20,unverified
553550888770740224,17,92.325,6.25,6.25,5.15,20,unverified
553551148280729602,43,191.975,5.2,5.2,21.6,20,unverified
553551225560764416,76,420.3,5.9,5.9,12.65,20,false
553551279620755458,25,67.625,3.75,3.75,15.15,20,unverified
553551286793416704,754,2697.4,3.85,3.85,195.35,20,unverified
553551435762503681,482,2746.55,5.8,5.8,36.85,20,unverified
553551598954491904,4,9.35,3.6,3.6,1.55,20,unverified
553551934251343872,22,58.25,3.25,3.25,8.6,20,unverified
553552293371871233,60,216.65,4.0,4.0,16.0,20,false
553552493561798656,4,4.225,1.7,1.7,1.05,20,unverified
553552772277481472,18,44.725,3.3,3.3,8.0,20,unverified
553552825431883776,5,9.975,3.15,3.15,2.7,20,false
553553112456499200,53,210.4,4.8,4.8,32.3,20,unverified
553553202197827584,18,39.725,2.75,2.75,6.6,20,unverified
553553244845522945,1,1.5,1.5,1.5,0.0,20,unverified
553553288625672192,9,22.625,3.35,3.35,3.15,20,unverified
553553331671408641,6,15.675,3.3,3.3,1.05,20,unverified
553553724548059137,39,65.45,2.85,2.85,35.5,20,unverified
553553813542797312,2,1.725,2.05,2.05,0.55,20,false
553553966970044416,35,140.025,6.1,6.1,27.9,20,unverified
553554032745525249,536,3344.55,6.5,6.5,113.3,20,unverified
553554351633858560,8,16.5,2.85,2.85,3.15,20,false
553554585634496512,2,2.3,2.7,2.7,0.6,20,false
553554835203956736,6,26.95,6.2,6.2,3.5,20,false
553555156391186432,309,1488.275,5.25,5.25,74.35,20,unverified
553555207410700289,18,87.925,5.65,5.65,5.9,20,unverified
553555293645590528,14,21.75,7.25,7.25,13.0,20,unverified
553555389611274240,221,493.05,4.4,4.4,195.4,20,unverified
553555432577708032,7,21.675,4.05,4.05,2.95,20,unverified
553555593034596352,3,9.325,5.9,5.9,1.8,20,unverified
553555600911925249,57,264.3,4.8,4.8,4.1,20,false
553555705945288704,4,12.525,5.75,5.75,2.55,20,unverified
553555848794877952,90,187.075,2.45,2.45,31.15,20,unverified
553555948883959809,899,4166.15,5.1,5.1,365.8,20,unverified
553555979238129664,5,15.075,5.05,5.05,3.25,20,false
553556060569862145,2,2.575,2.6,2.6,0.05,20,false
553556643456507904,5,20.475,5.45,5.45,1.25,20,false
553556728651210753,10,56.3,7.2,7.2,4.45,20,unverified
553556844665659392,13,58.05,5.8,5.8,8.95,20,unverified
553556984273072128,1,1.75,1.75,1.75,0.0,20,false
553557308937363458,14,54.1,4.45,4.45,3.9,20,false
553557753558757376,4,15.05,5.35,5.35,1.1,20,unverified
553558108866637824,1629,5560.125,3.8,3.8,610.55,20,unverified
553558126147149825,44,79.875,2.35,2.35,20.35,20,unverified
553558131369062400,16,36.575,2.75,2.75,4.9,20,false
553558385048944640,6,26.475,5.4,5.4,0.7,20,false
553558513210105856,2,2.2,2.45,2.45,0.4,20,false
553558611306090496,33,110.775,3.75,3.75,6.75,20,unverified
553558824720666628,86,527.75,7.05,7.05,31.6,20,unverified
553558982476828674,173,476.625,3.15,3.15,63.95,20,unverified
553559095798931456,28,76.2,2.95,2.95,3.6,20,unverified
553559793940447234,11,38.075,4.55,4.55,5.6,20,unverified
553560219981459457,1426,2768.375,2.3,2.3,507.05,20,unverified
553560429910568960,2,1.5,1.6,1.6,0.2,20,unverified
553560480586166272,12,31.775,3.25,3.25,3.65,20,unverified
553560488056225792,352,803.875,2.6,2.6,82.4,20,unverified
553560769246539776,11,46.425,5.6,5.6,7.25,20,unverified
553561169923829760,13,50.0,5.2,5.2,7.85,20,unverified
553561170637238272,273,1830.925,6.8,6.8,18.0,20,false
553561452318322688,40,89.525,2.75,2.75,14.75,20,false
553561762466115584,4,6.15,2.35,2.35,1.15,20,unverified
553562348376850433,20,88.35,6.25,6.25,14.65,20,unverified
553562446456422402,275,816.4,3.6,3.6,97.3,20,unverified
553562569169199104,19,49.3,3.45,3.45,10.25,20,unverified
553562832001048576,159,699.425,5.95,5.95,124.25,20,unverified
553563356339384322,32,135.675,5.0,5.0,12.2,20,unverified
553563668169125889,12,41.175,4.65,4.65,7.2,20,false
553563750230683650,21,103.975,5.25,5.25,1.05,20,unverified
553563780928770048,301,813.25,3.1,3.1,87.6,20,unverified
553563889104093184,7,16.25,3.1,3.1,2.15,20,unverified
553566026030272512,4,11.8,4.2,4.2,0.95,20,unverified
553566200098488320,1028,3917.625,3.85,3.85,23.75,20,unverified
553566279953842176,9,23.05,3.35,3.35,2.9,20,unverified
553566644006817792,3,9.425,5.5,5.5,1.4,20,unverified
553566829273423872,42,184.825,4.95,4.95,11.2,20,unverified
553566870750908418,28,106.4,4.9,4.9,16.95,20,unverified
553566877956734976,8,21.0,3.65,3.65,3.9,20,unverified
553567076728963073,1881,12535.7,6.9,6.9,435.65,20,unverified
553567184002502656,55,115.075,2.75,2.75,24.45,20,unverified
553567716414484481,404,2182.25,5.85,5.85,136.05,20,unverified
553567850301231106,38,124.35,3.6,3.6,8.75,20,unverified
553568095978401793,143,603.7,4.95,4.95,75.15,20,unverified
553569333150896129,123,393.975,4.15,4.15,59.4,20,unverified
553569379674521600,9,12.7,2.15,2.15,4.5,20,unverified
553569512269021184,65,211.35,3.8,3.8,28.45,20,unverified
553570370192949248,509,2507.9,6.35,6.35,331.8,20,unverified
553570659805454336,17,44.15,3.25,3.25,6.3,20,unverified
553570681619640320,70,417.075,6.65,6.65,24.4,20,unverified
553570818031374336,10,31.675,4.25,4.25,4.9,20,unverified
553570914143854592,4,6.625,2.7,2.7,1.75,20,unverified
553570916907511809,995,5021.45,6.0,6.0,711.65,20,unverified
553571432475951105,17,67.775,4.75,4.75,7.9,20,unverified
553571541578174465,3,3.175,2.15,2.15,1.4,20,unverified
553572111441465344,38,151.3,5.25,5.25,27.65,20,unverified
553572740125712385,9,21.1,3.45,3.45,4.95,20,false
553572754746638337,25,72.45,3.5,3.5,10.35,20,false
553572914923323392,78,186.5,2.9,2.9,35.6,20,unverified
553573166116012032,48,201.275,5.4,5.4,21.95,20,unverified
553573365798416385,2,7.025,7.05,7.05,0.05,20,false
553573432554979328,14,46.7,5.25,5.25,8.85,20,unverified
553573875528007680,14,56.8,5.25,5.25,7.55,20,unverified
553574345235103746,40,132.675,4.0,4.0,15.05,20,unverified
553574501964079104,9,47.925,6.85,6.85,4.55,20,false
553574522972958721,15,42.675,3.45,3.45,4.65,20,unverified
553574650450825216,9,47.825,6.85,6.85,4.4,20,unverified
553574709669814272,199,1172.075,6.15,6.15,34.45,20,unverified
553575232867672064,7,15.45,3.25,3.25,3.7,20,false
553575302392455169,763,3432.175,4.85,4.85,195.45,20,unverified
553575450329378816,351,1143.6,3.5,3.5,77.8,20,unverified
553575803733426176,10,21.6,2.95,2.95,4.05,20,unverified
553575984054951936,16,53.175,4.3,4.3,7.85,20,false
553576010898497536,48,207.975,4.45,4.45,1.1,20,false
553576648973377537,56,242.75,5.1,5.1,24.6,20,unverified
553576849943826432,8,37.475,5.5,5.5,1.25,20,false
553578029751226369,7,36.325,7.0,7.0,4.65,20,false
553578191391301633,48,63.6,1.65,1.65,14.1,20,unverified
553578243173781505,42,155.45,5.7,5.7,27.7,20,unverified
553578250186665984,39,186.325,5.6,5.6,18.15,20,unverified
553578348111085568,174,282.125,2.4,2.4,114.7,20,unverified
553579224402235393,16,74.325,5.4,5.4,4.1,20,false
553579715014172673,336,843.525,5.5,5.5,308.75,20,unverified
553579914717577216,359,436.575,1.95,1.95,244.55,20,unverified
553580499395174400,617,3403.125,6.3,6.3,299.2,20,unverified
553580959661309952,4,12.525,4.85,4.85,1.95,20,false
553581209193050112,41,100.55,3.05,3.05,15.15,20,unverified
553581227165642752,27,99.725,4.1,4.1,6.15,20,unverified
553581501422788608,2,2.9,3.25,3.25,0.45,20,unverified
553581612588605440,617,1784.925,2.9,2.9,1.7,20,unverified
553581668142153729,1,2.4,2.4,2.4,0.0,20,unverified
553581669710831617,1,2.4,2.4,2.4,0.0,20,unverified
553581897792913408,4,16.0,5.9,5.9,1.65,20,unverified
553581958455123968,3,3.3,1.8,1.8,0.4,20,unverified
553582011324329984,7,12.775,2.45,2.45,2.1,20,unverified
553582039106990080,16,95.9,6.55,6.55,2.5,20,unverified
553582049282768897,3,2.875,1.55,1.55,0.3,20,unverified
553582057537146880,35,44.45,1.8,1.8,17.0,20,unverified
553582206019723264,1,1.75,1.75,1.75,0.0,20,unverified
553582251616010240,5,14.15,3.85,3.85,1.45,20,unverified
553582301003931648,4,20.725,7.3,7.3,1.25,20,unverified
553582465734832128,5,8.75,2.65,2.65,2.0,20,unverified
553582812964876288,68,468.475,7.2,7.2,14.1,20,unverified
553583035820802048,35,42.7,1.65,1.65,13.6,20,unverified
553583108105441281,2398,13476.375,5.65,5.65,39.3,20,unverified
553583376398319617,129,514.425,4.5,4.5,55.9,20,unverified
553583670343524352,7,34.675,6.5,6.5,3.6,20,unverified
553583809602801665,42,110.875,3.05,3.05,14.35,20,unverified
553584173420920833,4,19.975,7.1,7.1,1.3,20,unverified
553584292090359808,5,23.525,7.15,7.15,2.5,20,unverified
553584366803488770,8,40.275,6.05,6.05,2.25,20,unverified
553584683892871168,454,1589.475,4.1,4.1,222.15,20,unverified
553584782987497474,60,181.975,3.1,3.1,1.1,20,unverified
553584868685520897,2,1.475,1.55,1.55,0.15,20,unverified
553585447235223552,2,2.9,3.05,3.05,0.3,20,unverified
553585504093224962,10,46.05,5.4,5.4,2.75,20,unverified
553585530504749057,1,3.05,3.05,3.05,0.0,20,unverified
553585596959318016,2,2.45,2.7,2.7,0.5,20,unverified
553585838056280064,6,9.1,1.85,1.85,0.2,20,unverified
553585840270876672,10,57.525,6.55,6.55,1.0,20,unverified
553585862987235328,220,622.85,3.25,3.25,88.5,20,unverified
553586246883475456,87,179.75,2.7,2.7,41.5,20,unverified
553586275438301184,212,417.95,2.1,2.1,23.1,20,unverified
553586305272389632,4,14.55,5.75,5.75,2.05,20,unverified
553586393189212161,1,2.3,2.3,2.3,0.0,20,unverified
553586421626568704,13,60.475,5.15,5.15,1.4,20,unverified
553586510260629505,60,255.175,4.8,4.8,24.25,20,unverified
553586523338440704,20,65.325,4.15,4.15,9.7,20,unverified
553586538928676864,3,5.475,3.0,3.0,0.7,20,unverified
553586781355278336,3,6.325,3.7,3.7,1.2,20,unverified
553586798451257344,9,11.35,1.7,1.7,2.4,20,unverified
553586860334010368,1,7.0,7.0,7.0,0.0,20,unverified
553586897168392192,136,510.425,3.95,3.95,22.0,20,unverified
553586940856242178,3,8.25,4.55,4.55,0.95,20,unverified
553587013409325058,2,6.95,7.0,7.0,0.1,20,unverified
553587167394791424,12,64.875,6.05,6.05,1.75,20,unverified
553587225901154304,5,23.15,6.4,6.4,1.5,20,unverified
553587303172833280,9,52.75,6.75,6.75,1.45,20,unverified
553587329626292224,4,8.525,3.2,3.2,1.25,20,unverified
553587352086384640,3,8.75,5.35,5.35,1.5,20,unverified
553587542067773440,491,2640.1,5.65,5.65,87.1,20,unverified
553587546614427649,314,1368.925,6.85,6.85,233.2,20,unverified
553587672137334785,9,53.975,7.3,7.3,2.8,20,unverified
553587708367765504,5,9.725,3.2,3.2,2.9,20,unverified
553587735613952001,81,167.775,2.1,2.1,0.2,20,unverified
553587816048099328,3,4.825,2.8,2.8,1.0,20,unverified
553587861837328385,4,6.35,2.2,2.2,0.3,20,unverified
553587920398221313,286,641.35,2.45,2.45,57.0,20,unverified
553588012752568321,30,173.125,6.7,6.7,16.55,20,unverified
553588053348843520,5,12.15,3.4,3.4,1.6,20,unverified
553588080964558849,32,57.45,2.25,2.25,12.55,20,unverified
553588178687655936,4,11.125,4.45,4.45,2.25,20,unverified
553588326578417664,6,21.4,4.85,4.85,2.75,20,unverified
553588374280601600,2,6.35,6.65,6.65,0.45,20,unverified
553588494661337089,26,143.8,6.4,6.4,7.9,20,unverified
553588704913416192,16,21.175,1.75,1.75,5.25,20,unverified
553588760060125185,1,1.85,1.85,1.85,0.0,20,unverified
553588889084891136,6,25.675,6.75,6.75,4.45,20,unverified
553588913747808256,4,12.95,4.85,4.85,1.85,20,unverified
553588946039746560,3,9.875,5.0,5.0,0.25,20,unverified
553588993993232384,2,7.125,7.15,7.15,0.05,20,unverified
553589051044151296,7,17.025,3.25,3.25,2.7,20,unverified
553589055116836864,106,478.725,4.85,4.85,29.0,20,unverified
553589121776898048,5,23.925,6.3,6.3,1.3,20,false
553589285342175232,2,3.225,3.85,3.85,0.8,20,false
553589330846183425,9,21.525,3.25,3.25,3.85,20,unverified
553589372084162560,2,1.7,1.85,1.85,0.2,20,false
553589419933196288,1,1.45,1.45,1.45,0.0,20,unverified
553589469849583616,6,18.15,4.4,4.4,3.55,20,unverified
553589606307090432,7,32.075,6.25,6.25,3.9,20,unverified
553589610014867456,6,27.6,5.75,5.75,1.2,20,unverified
553589657695715328,1797,4488.875,2.5,2.5,1.3,20,unverified
553589860880375808,291,763.875,2.9,2.9,76.2,20,unverified
553589860892942337,21,45.575,2.8,2.8,9.3,20,unverified
553589869810028544,414,1622.675,4.75,4.75,267.2,20,unverified
553589880245481472,50,66.25,1.55,1.55,9.8,20,unverified
553589914684895232,9,14.0,2.25,2.25,4.05,20,unverified
553589970775343104,6,24.45,6.45,6.45,4.0,20,unverified
553590072373968897,48,312.8,7.05,7.05,12.75,20,unverified
553590273952215040,34,112.825,3.9,3.9,12.35,20,unverified
553590427216248832,151,937.55,6.5,6.5,36.6,20,unverified
553590459688570880,1,6.65,6.65,6.65,0.0,20,unverified
553590463354380288,47,222.75,5.45,5.45,26.75,20,unverified
553590522800275456,36,48.975,1.75,1.75,12.5,20,false
553590529548886016,11,29.725,3.8,3.8,6.35,20,unverified
553590653784195072,4,15.475,6.0,6.0,2.15,20,unverified
553590721207615488,8,42.45,6.3,6.3,1.9,20,unverified
553590750701551616,35,127.275,4.8,4.8,20.5,20,unverified
553590751888961536,7,21.875,4.7,4.7,4.2,20,unverified
553590835850514433,20,95.925,5.4,5.4,5.75,20,unverified
553590880352088064,66,368.45,6.35,6.35,22.3,20,unverified
553590881371320323,31,178.675,6.65,6.65,10.9,20,unverified
553590891852886019,3,3.25,1.85,1.85,0.6,20,unverified
553590961486696448,31,221.375,7.7,7.7,7.55,20,unverified
553591049541914624,110,643.0,6.15,6.15,24.9,20,unverified
553591055833382913,4,15.6,5.7,5.7,1.7,20,unverified
553591084409184256,33,59.725,2.4,2.4,15.5,20,unverified
553591093498224640,4,18.9,7.05,7.05,1.7,20,unverified
553591259672379392,10,69.725,8.4,8.4,3.85,20,unverified
553591303582523392,11,37.525,4.7,4.7,7.2,20,unverified
553591315515310081,41,147.575,4.15,4.15,12.3,20,unverified
553591317478264832,8,17.775,3.25,3.25,4.1,20,unverified
553591411602640896,8,32.125,5.05,5.05,3.0,20,unverified
553591475830009857,4,10.1,3.65,3.65,1.0,20,unverified
553591494255210497,236,1122.15,6.4,6.4,166.65,20,unverified
553591518619893760,1629,8726.425,5.6,5.6,353.3,20,unverified
553591526937600001,5,16.725,5.05,5.05,2.5,20,unverified
553591548613386241,20,73.5,4.45,4.45,7.8,20,unverified
553591653647138816,780,2535.85,3.8,3.8,392.05,20,unverified
553591679341842432,6,16.75,4.05,4.05,3.0,20,unverified
553591736598269952,10,46.225,5.55,5.55,3.45,20,unverified
553591758899412993,6,21.225,5.25,5.25,2.8,20,unverified
553591760668991488,5,10.275,3.2,3.2,2.2,20,unverified
553591841996951553,246,610.725,2.85,2.85,87.0,20,unverified
553591980748734464,7,26.05,5.65,5.65,3.6,20,unverified
553592023392202752,76,229.3,3.8,3.8,46.4,20,unverified
553592040374947840,28,107.7,4.0,4.0,0.5,20,unverified
553592081483321346,278,670.825,2.95,2.95,129.4,20,unverified
553592108699758592,6,20.45,4.85,4.85,3.2,20,unverified
553592195786506240,12,25.475,2.4,2.4,1.1,20,unverified
